"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bangladesh","BGD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.871586287042417","0.9305571711062","0.987797791981406","1.04166666666667","1.08237438760396","1.13662195953626","1.2439217460138","1.47242043266508","1.70261066969353","2.34468711101052","2.56874504922485","2.70447826563013","2.91315299529077","3.13218705508707","3.33552055993001","3.55657693149486","3.78271821268207","3.83561643835616","3.83856108795789","3.83729854182655","3.67768141398617","3.51493848857645","3.38321047419958","3.21175830157866","3.05944055944056","2.94727649819889","2.79371954520845","2.5689420153088","2.40762064273003","2.30541455160744","2.18433670751199","2.23603205947264","2.11615330355043","1.99215033301618","1.84435982865302","1.67524231183439","1.54946364719905","1.4194464158978","1.28022759601707","1.19760479041916","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","65.1481655691439","74.0226287915262","83.533107781537","93.0311004784689","100.887928965683","108.166106577052","113.10178485287","122.262879152624","127.477152477152","129.449541284404","133.760890609874","140.503875968992","145.631067961165","151.293313811615","163.479909021986","166.276649746193","165.151130302261","164.077941925624","162.804721580703","161.923177423569","158.268828451883","156.060764798324","152.809548793284","148.936170212766","144.779527559055","141.869599371563","140.235294117647","139.7890625","139.430873180873","135.827282157676","130.432194616977","117.150976031628","92.1265075067684","94.3514121469633","95.7978989494747","92.4339757316203","91.6705444392741","113.122171945701","114.304080491895","98.4373227453205","94.0351889241419","95.591654247392","95.1128498344869","93.456082100815","114.251497005988","131.053639846743","149.948136142626","171.955958549223","","","","","","","","","",
"Bahrain","BHR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","40","40","40","40","40","40","40","45","45","45","45","45","100","110","70","70","60","55","50","60","75","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","41.4285714285714","45.7142857142857","50","54.2857142857143","58.5714285714286","62.8571428571429","67.1428571428571","71.4285714285714","71.4285714285714","75.7142857142857","80","84.2857142857143","88.5714285714286","92.8571428571429","97.1428571428571","101.428571428571","105.714285714286","110","114.285714285714","118.571428571429","122.857142857143","127.142857142857","131.428571428571","135.714285714286","122.5","126.25","130","133.75","137.5","141.25","145","148.75","152.5","208.333333333333","213.333333333333","163.333333333333","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235.294117647059","294.117647058824","341.176470588235","341.176470588235","322.222222222222","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.936226166995","202.1625163827","201.913253012048","186.044608472401","163.402889245586","155.951417004049","136.73832228867","126.447751536719","118.868416761781","116.066655094602","110.93839031339","105.577302926917","99.7296322999279","96.6817033561891","94.9693140794224","91.3861206740352","89.7697606961566","86.7604617604618","","","","","","","","",
"Belize","BLZ","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","58.6111111111111","74.7222222222222","84.8648648648649","108.648648648649","108.108108108108","118.421052631579","131.578947368421","138.157894736842","141.025641025641","146.923076923077","149","154.75","156.585365853659","162.19512195122","163.809523809524","169.047619047619","170.697674418605","176.046511627907","181.395348837209","178.444444444444","179.347826086957","183.695652173913","189.130434782609","194.130434782609","218.604651162791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1000","1333.33333333333","1333.33333333333","1000","1125","1250","1300","1733.33333333333","1733.33333333333","1733.33333333333","1666.66666666667","1666.66666666667","1500","1333.33333333333","1200","1133.33333333333","1166.66666666667","1200","1233.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1333.33333333333","1466.66666666667","1600","1600","1566.66666666667","1566.66666666667","1600","1600","1600","1500","1125","1125","1125","1125","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","10.0463678516229","10.8024691358025","11.5030674846626","11.9313944817301","12.3636363636364","12.7298444130127","13.121546961326","13.4408602150538","13.7524557956778","14.0664961636829","14.4563167818982","14.68788249694","15.4946364719905","16.364699006429","17.1232876712329","17.7089097952407","18.4281842818428","19.1795418220565","19.8952879581152","20.5867215645908","21.2121212121212","21.8037661050545","21.9405168210629","21.978021978022","23.1707317073171","23.7864077669903","24.1545893719807","24.5192307692308","24.4019138755981","24.7619047619048","25.1184834123223","24.8837209302326","24.3181818181818","22.7659574468085","21.1538461538462","20.817843866171","19.8467966573816","19.1661062542031","18.5667752442997","19.0839694656489","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","32.5526720318293","34.1666666666667","35.7692307692308","38.1481481481481","40.7142857142857","42.7586206896552","44.8333333333333","45.3125","47.0909090909091","47.3914285714286","49.5945945945946","52.8947368421053","56.025641025641","57.5609756097561","76.9316666666667","81.3953488372093","84.0909090909091","97.2727272727273","108.017817371938","121.156666666667","124.780701754386","126.170212765957","131.276595744681","136.093418259023","140.868710359408","138.531224489796","139.65595959596","141.323293172691","143.544088176353","143.79728103234","142.557790684257","145.506244812077","146.613347619777","147.645084842165","136.283435815291","138.916312350928","138.813075378971","138.71151060689","138.368706144756","138.026252933724","134.735826378426","129.150786940687","122.653711668781","115.794780979701","114.178174299059","113.326957922287","","","","","","","","","","","",
"Barbados","BRB","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","181.25","187.5","193.75","199.375","218.75","231.25","237.5","250","256.25","259.375","262.5","265.625","268.75","271.875","275","281.25","287.5","293.75","300","306.25","312.5","318.75","325","331.25","337.5","343.75","350","356.25","360.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","12.5","12.5","12.5","12.5","12.5","8.33333333333333","8.33333333333333","10","13.3333333333333","16.6666666666667","30","32.5","50","67.5","85","100","120","137.5","155","240","240","240","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0.689655172413793","1.03448275862069","1.37931034482759","2.05479452054795","2.12765957446809","3.00751879699248","3.7037037037037","4.44444444444444","5.18518518518519","5.88235294117647","6.42857142857143","6.84931506849315","7.01986754966887","7.18954248366013","7.3202614379085","7.51633986928105","11.0377358490566","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","13.7844611528822","15.0375939849624","17.5438596491228","22.5563909774436","30","33.75","36.25","37.5","38.6","40","41.25","42.3940149625935","43.640897755611","44.8877805486284","46.1346633416459","47.3815461346633","48.6284289276808","49.8753117206983","50.8684863523573","53.3498759305211","56.8238213399504","60.7407407407407","63.4567901234568","66.9135802469136","70.5159705159705","73.955773955774","77.0171149144254","113.691931540342","120.772946859903","140.47619047619","133.666666666667","154.68","110","96.2025316455696","108.695652173913","107.246376811594","122.3","145.95652173913","152","76.8","158.25","127.877551020408","151.641025641026","135.752212389381","121.375","140.099502487562","155.769230769231","120.824372759857","","","","","","","","","",
"Central African Republic","CAF","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.0892857142857143","0.100591715976331","0.117647058823529","0.134502923976608","0.145348837209302","0.15606936416185","0.172413793103448","0.205714285714286","0.318181818181818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","134.610337144676","135.449980593829","136.516440726853","137.574552210366","138.535347574649","139.885366709557","139.673948636385","139.569009868575","139.494984919689","139.420276303794","139.348415443582","141.069588530132","143.204427598075","143.195008234557","144.806682246234","146.440095090821","147.821000091583","149.209994321408","148.082210303331","146.993716879458","145.901224707135","148.982397020352","151.975010523051","154.959821132092","157.943635800557","160.939454895113","163.81936167395","166.688706691351","169.549716096659","164.820675105485","161.103576914637","160.221236995742","159.15526968586","158.085410034032","157.015174473505","156.237782512245","156.801684247462","157.437211237382","158.289424779728","159.135559921415","159.660200523104","160.226129554302","160.792574550721","161.367489376693","161.942738479212","162.524827097003","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436.70818280575","415.209983255646","456.181988314771","463.922429733728","465.308212829069","467.905294539068","475.312368087801","475.202908749707","490.695347673837","514.732486624331","536.864894896732","558.877783669141","563.229111190209","584.487325009459","619.634497686907","658.499419473613","","","","","","","","","","",
"Switzerland","CHE","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1353.19363797021","1400.55318078954","1490.07476153648","1560.70870244919","1645.7241196717","1741.23989218329","1843.69840396258","1929.38559911037","1997.47222222222","2082.04551840405","2137.85374054357","2162.53443526171","2224.36604189636","2268.74657909141","2306.26185958254","2362.65223274696","2419.57285752906","2443.37863042899","2491.37702308305","2521.96273943847","2545.5018200728","2563.64103882746","2572.87705956907","2567.09741550696","2592.44444444444","2645.38480574115","2728.86882367695","2752.36200895077","2755.75134605972","2833.44067376765","2797.54601226994","2797.34055651317","2761.64918272749","2690.83969465649","2662.24538133586","2661.15466856736","2681.10709987966","2680.86135978708","2683.87725280078","2681.01761252446","2662.43282852956","2654.91060494734","2649.98771196854","2642.06642066421","2634.17035942885","2619.16461916462","2611.90359075258","","","","","","","","","","",
"Channel Islands","CHI","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","92.1703296703297","91.8032786885246","91.4402173913043","91.0810810810811","90.7258064516129","90.3743315508021","90.0265957446808","89.6825396825397","89.3421052631579","87.1348026652998","86.1589068825911","85.2073963018491","83.252072159922","82.3699421965318","82.6107899807322","81.9604573606479","84.004884004884","86.1598196392786","88.4160452558498","89.6246089676747","92.0707206000536","95.9916201117318","97.3922902494331","98.8489208633094","99.7096399535424","113.059033989267","134.167750325098","122.425629290618","119.28338762215","127.587437544611","139.925512104283","163.524590163934","181.032986111111","181.511423550088","203.778301886792","222.997481108312","270.988900100908","271.500757958565","298.611111111111","307.257142857143","307.371428571429","326.121212121212","358.866666666667","359","371.51724137931","399.185185185185","425.86887835703","","","","","","","","","","",
"China","CHN","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","5.13265107212476","5.41153470185728","5.84299706170421","6.5053974484789","7.18357107722577","9.92411067193676","12.4545274027006","15.5229449321628","18.1206896551724","12.7356970185334","15.3040971168437","19.4349019209269","24.0526960784314","28.6697135892748","35.7548200845448","41.1879000619451","48.5014474772539","58.0356735455771","69.4309086384938","77.7644918118014","82.3294761855564","80.4185840707965","79.0229263746505","75.6208771929825","71.7205661948376","72.7360995850622","74.1405990016639","72.8584780810587","70.2153027823241","66.5680936995153","63.7207607607608","62.7037428803906","60.537922506183","58.4691797845899","57.30071918381","57.3400145803132","58.8382426778243","61.6208594075928","66.9326068734283","83.7047473978167","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.464285714285714","1.78571428571429","2.67857142857143","2.73809523809524","4.19642857142857","5.5952380952381","5.52941176470588","6.29411764705882","7.24117647058824","8.30588235294118","8.82352941176471","9.30409356725146","10.5747126436782","11.2676056338028","11.8457300275482","13.3152173913043","15.9574468085106","16.7539267015707","18.1818181818182","18.925831202046","20.0507614213198","20.6030150753769","20.5506391347099","18.4702303346371","18.0672268907563","18.781512605042","18.9166666666667","19.0909090909091","19.4214876033058","19.8765432098765","20","19.3076923076923","17.6774638180565","17.4666666666667","17.7666666666667","19.8333333333333","23.448275862069","26.2068965517241","29.4642857142857","30","32.075","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.062","0.0613861386138614","0.0607843137254902","0.0601941747572816","0.0634615384615385","0.114285714285714","0.150943396226415","0.186915887850467","0.240740740740741","0.277777777777778","0.311926605504587","0.36697247706422","0.422018348623853","0.454545454545455","0.504504504504504","0.535714285714286","0.617719731733145","0.796240468168115","0.713801288572397","0.967851099830795","1.14213197969543","1.1844331641286","1.01522842639594","1.01522842639594","1.01522842639594","0.843170320404722","0.843170320404722","0.841750841750842","0.841750841750842","0.855218855218855","0.853781512605042","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","1","1.046875","1.171875","1.25391849529781","1.33647798742138","1.41509433962264","1.49136577708006","1.53125","1.58878504672897","1.64906832298137","1.64142194744977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","2.90384615384615","3.73076923076923","4.13461538461538","4.74903474903475","7.87644787644788","8.68725868725869","9.92277992277992","10.5598455598456","11.5992292870906","11.8846153846154","12.2692307692308","12.3461538461538","12.3282442748092","12.3003802281369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","51.6449603624009","54.504530011325","57.4084507042254","56.6901408450704","57.6825842696629","58.2633053221289","59.2352941176471","60.3417366946779","62.0296752519597","63.5862262038074","65.6842989084803","67.0317725752508","66.0377358490566","65.6341530809616","66.5392022008253","67.4547945205479","69.8145117294054","71.9913067101331","74.3846361915066","76.5705818965517","79.1309012875536","82.8212663638792","85.1290236765097","87.6152623211447","88.2585751978892","88.7174770039422","89.5188284518829","93.9818631492168","95.0460829493088","96.8229954614221","102.040816326531","94.4625407166124","92.3708518645227","88.2768361581921","95.8732805335556","86.3131935881628","82.7097282394644","","","","","","","","","","","","","","","","","","","","",
"Comoros","COM","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","0.526315789473684","0.526315789473684","0.526315789473684","0.789473684210526","0.789473684210526","0.789473684210526","1.05263157894737","1.05263157894737","1.31578947368421","1.31578947368421","1.57894736842105","1.57894736842105","1.84210526315789","1.84210526315789","2.36842105263158","2.36842105263158","2.89473684210526","2.89473684210526","3.42105263157895","3.42105263157895","3.94736842105263","3.94736842105263","4.21052631578947","4.73684210526316","5.26315789473684","5.78947368421053","6.31578947368421","6.5","6.75","7.07317073170732","7.5609756097561","8.04878048780488","8.53658536585366","9.02439024390244","9.28571428571429","9.76190476190476","9.77272727272727","10.2272727272727","10.4545454545455","10.9090909090909","10.8695652173913","11.063829787234","11.4893617021277","11.6666666666667","","","","","","","","","","","","","",
"Costa Rica","CRI","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","133.333333333333","147.368421052632","156.280701754386","157.894736842105","161.40350877193","164.912280701754","168.421052631579","171.929824561404","175.438596491228","178.947368421053","182.456140350877","185.964912280702","191.943462897527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Caribbean small states","CSS","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","115.962910128388","118.917378917379","123.977272727273","142.507082152975","160.361794500724","176.330935251799","129.19770773639","133.438395415473","142.633863965268","146.355685131195","152.797074954296","158.616236162362","159.837837837838","159.769908322847","166.353790613718","166.243567753002","161.914893617021","351.436170212766","355.802861685215","313.580901856764","374.118285404232","391.843575418994","408.290155440414","409.91452991453","424.60824143935","488.728103579589","484.285714285714","484.402985074627","488.955223880597","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
