"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Burkina Faso","BFA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","2.46238686059532","3.42840311040308","3.98846400145474","3.93668940833281","3.39595653549377","3.37283676710963","3.55822704091396","4.57379389143551","4.44341394773542","4.59592613298336","5.01638790495071","6.08910668806874","8.50934038795723","10.7541252921916","13.8870775024875","16.5821711762652","16.8058118048849","15.5070847039121","14.7818738741884","13.8273118568544","13.1606135707504","12.795586581303","11.9486564665567","13.3449142360773","13.904260074877","14.4704169501628","14.9014930218623","16.4513369104833","16.9069430252044","12.4641286806039","10.9260780586609","9.7738383449955","7.02602949344018","6.78518013833302","6.91233560097967","11.5520785082807","11.0192968304637","10.1073904116353","11.6253454401895","10.2529479388352","9.5467403077529","12.0648074395268","13.7501030289113","14.0746871791366","15.1369808645276","12.8756358669661","15.5119590944637","16.5451766316388","15.8663604915582","16.1398120206185","17.9829544518468","22.9058167727171","25.7023851077396","27.6700961644088","27.5261159847262","",
"Bangladesh","BGD","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","2.61180768930811","1.91711979022559","2.9654058240605","4.98964256844788","4.53405314575359","5.33944577287344","5.77134166972366","6.77674685686654","7.15570951032865","9.03444385753996","12.5546223106374","13.0395225459612","12.7433135187019","13.2145308461192","14.4149337063544","15.9700311616172","16.0740991530445","15.9199092838791","14.5455434030437","15.2943169244381","16.2711918310691","20.8817607372616","18.9119975738864","19.9866312756307","20.4966379485471","20.9872341323173","21.7793890133235","24.179592705355","26.2081249737496","26.0386276764885","27.9134032883374","29.3438304968623","31.1657016961389","32.0428330535648","34.0421917464818","36.1910375652522","40.9613226292342","42.4702411629772","43.0006693738689","41.794754806385","43.4804890232336","43.9299138106542","44.4487815169768","",
"Bulgaria","BGR","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8032424465734","74.8645418326693","66.4476413516226","49.2479071537291","40.018134968822","61.6676017243613","8.63801890723869","9.18926923237003","11.5906461955436","12.0444451783566","14.386792521565","18.8260628761723","25.981434628182","33.2250030773609","39.1258251436834","42.5437017112024","58.0237530165007","67.0041329981486","69.1433413851169","68.3077829636681","65.5758883097155","66.2663322412252","66.2572025154028","59.5900912644431","55.4132854038999","52.7659542823269","",
"Bahrain","BHR","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","37.5517658233313","37.3859958585781","39.7312518237526","43.2124038735403","43.5955737146748","43.5824776054184","49.3238651215474","39.0477527871846","35.3160692478989","33.2050664280306","29.8424295774648","35.2653108256035","37.8638602776534","41.8605840535979","43.7087969948984","43.0935729332351","41.61182241258","45.000626439885","50.0709646896908","52.3197450218817","40.5117539843406","41.8156260072987","44.3596184908467","42.1254546354438","43.9428956356322","43.6843414467477","44.8770462352147","53.1180542636418","64.2134455467872","71.4372673126356","67.6972628796083","69.5526802218115","69.143571815315","69.6304905569082","63.8787679886058","73.7175433979418","","",
"Bahamas, The","BHS","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","59.9591609430109","64.708063021316","38.5071503313568","40.9037062108648","62.7515277984797","51.3440860215054","60.2482388460248","51.3938638841302","49.5371669004208","46.1917347429121","38.7436358357926","38.6430015726803","39.9018576936558","39.6439206741431","39.0581717451524","36.098182352653","36.2089040465766","39.6643073811931","42.7450273671712","44.0292416338408","43.4911822338341","46.310802274163","48.7053060594762","50.8137664844001","53.9489003880983","57.0266953053084","60.0787401574803","62.3496813521751","51.4191455597013","52.9893953963782","52.4703437158844","57.1911538617146","59.880450863488","58.4895421037896","58.9194592792356","61.1664418183717","64.284418486776","72.2570637597626","74.7494048560668","79.2627622165636","84.3478260869565","83.1504424778761","84.2572877059569","61.8413320274241","61.0150601281235","59.6488315904019","56.9590747330961","54.7976344811664","",
"Bosnia and Herzegovina","BIH","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2349838714921","57.8778161182614","48.0003452632883","37.3692371038065","26.1530673154321","30.3352488863524","34.7223835929693","36.8859588264874","42.0747771510626","42.5564407764848","49.2764608007857","53.1207335382629","52.8004517924054","52.7886860718409","53.1313418516044","54.7140238549334","54.8572014337934","54.6607756958935","53.6208242886305","53.1778292430655","",
"Belarus","BLR","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6154469123036","6.09375557030904","6.43004140968061","8.27711684510077","16.141952124662","9.31049295492359","8.86847921128118","0.000822916768860783","0.000907794502626414","0.0011745872251455","13.953488372093","15.8987998543042","20.1850738642815","24.8038771042749","28.6341928703729","37.1511838430991","42.8113733077251","37.9586183664502","21.7775564368289","22.926202521737","23.6326621102425","27.8828200949374","25.8880550967225","",
"Belize","BLZ","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","26.6839426191578","22.3880152996175","20.2942039618489","23.2971014492754","19.8498074454429","23.5334370139969","30.0306834030683","30.9949735449735","27.5348506401138","28.8001434377241","26.2817643186307","26.5056951726632","31.4304541124166","31.815365551425","32.4843239317274","37.2258321654656","35.8916376630015","34.4723865371279","34.8850341310707","35.1886443779505","37.2655966677051","41.2667091895509","44.3199341299023","43.7498767455811","40.8443399369851","44.2175044955581","47.4034768147208","51.0286492260172","53.1702880997272","53.0674504837476","55.1606733801376","60.218978892638","62.7572331730131","66.7592845665035","62.3858611782744","58.6683709195115","56.624868348512","56.590058274561","56.0021794333243","57.7567562940523","57.5437222508759","",
"Bermuda","BMU","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","1.11474361386064","1.47727114766797","1.6689222044316","3.48066714538669","4.31883634687057","4.23434114573288","4.62264777490979","4.64956266390621","7.11002558525619","7.59797356538727","8.78020523005628","9.11479944674966","10.1315789473684","10.9947374668619","10.5315756912388","11.6752566607091","13.6653313578079","15.8746380514393","17.3146990771522","17.8810553153752","17.0894628716548","16.6649827543774","27.0854956501615","17.1390487876997","14.2952847288561","19.0410784064293","12.8256192796391","15.398911040229","17.1384942853177","20.7115130677665","24.0255606115235","28.6601678600519","36.3046144350101","45.4982382945087","49.9360588315197","48.2018452385698","52.7372301728761","58.2754235186522","64.0518426722329","64.4499924304619","58.7218028078497","53.5565996305449","51.0016764001836","47.8805195489786","42.6507013516346","45.0254630011001","37.8000930971202","36.968493532683","34.6926245707608","37.0182157971522","40.3422839979531","40.7930963081547","44.1369058130229","46.6796571418729","50.3224201546963","58.0661171631605","64.2287316776697","",
"Brazil","BRA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","20.1828155551676","19.2999932651065","16.4349863508345","14.8757283862686","13.365302483375","13.4922698555616","12.4335770889794","14.439152432407","16.6777183619386","26.5183196511119","30.8921070818864","37.2984045172191","41.7628508564857","44.0851271915445","48.2116493441187","54.9314684831142","54.6439367400784","54.4461381403121","50.2939610314099","50.1894994883139","42.4776118622889","43.7510261896527","43.9721878953723","47.0876335408963","45.4065734747122","41.8517876514733","","","98.3530356273009","127.747050254256","42.0827895764316","45.1593163496425","84.4659027013337","134.113589135724","68.0430451075919","42.5900221476502","40.7785226749855","40.8522455856538","29.5322611311998","29.8268952881594","31.1409616484704","29.0040262893846","29.6451271111589","27.685660217108","29.3727884544549","31.8397915407135","35.4251655224397","40.6909370099446","45.7822573039472","47.494294908053","52.7646576277272","58.0784911048748","62.5192931966295","64.2305738235588","66.0285218197454","66.7764090384317","62.1936982567413","",
"Barbados","BRB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0029487652046","37.8736158933835","38.6498539135783","37.2331429959908","38.9574522175229","41.6577645895153","40.7979797979798","43.3141553223856","44.4772892379009","46.6141758278036","46.9506647445139","58.0666581104712","59.246955451792","61.1572285753546","65.9313244269922","71.311908244169","73.1744821644374","73.7063782149765","78.6187917218328","83.452527903384","","","","","","","","",
"Brunei Darussalam","BRN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1765550852892","50.2931459916691","53.6331417928042","53.6757627552179","50.8389845238598","46.4358537426516","40.2921053069941","34.9499345543131","37.5075286167348","35.1521439674672","44.5119518358497","36.9078423506153","28.120436134193","27.9913264298904","31.1921164237038","33.2079680663165","41.4362850643237","44.3021647194325","",
"Bhutan","BTN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","2.57710691944239","3.00595423367071","2.60053545682231","2.65028671337236","2.50819460396217","2.93323174919922","4.29145575847383","4.11294877433745","5.38335767598216","6.5486365560245","6.81496132181807","8.52143798506732","7.63836164092317","6.67508647092711","11.0805316999608","9.46623931618711","8.25829229311401","8.8544805267552","9.78160303116338","11.1090893291724","12.9840254315665","15.8151266755831","18.0698919445883","21.4097378228286","23.4208519193454","29.9613810094805","32.4225401233074","41.4524544599777","46.8118279430594","45.7181003644701","45.6377761971144","43.8174432530069","45.1926016980009","47.0191418982501","",
"Botswana","BWA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","9.14083398898505","12.3629389200354","17.1156528011541","19.3234342280602","20.4924265842349","17.8550953320184","14.2135187646999","12.6408260999701","11.2895518767813","15.1164162493044","12.8807234103631","12.0255084185558","12.666273548307","8.55842900587001","8.29722190377928","7.92210941051674","6.64047313784689","7.00436948282383","9.38453139733564","11.8593607878807","14.6872963797026","14.228140914387","13.9902576390954","11.8934437479984","10.0900408938312","9.6855105359072","12.1559474412172","13.8731694622537","14.7111330843286","16.5861602106911","19.2801590248722","19.9773621242987","21.935704704551","19.7635783205068","20.4844134528386","22.664336064062","25.7871707259677","28.9314710242801","27.1935874525637","26.8372097785967","31.2528380937058","31.7911252312366","31.0183621630559","33.806301072799","31.6754266846398","",
"Central African Republic","CAF","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","11.1636350240002","13.4105958044603","13.4754081571623","14.3217662000816","13.6494232870098","14.4173441734417","16.1340206185567","18.287841191067","17.558771330874","20.2668502023238","19.6481177460003","14.6545626721284","15.4720865228985","16.2630476048554","21.5814862324202","16.4260215083385","11.1703648680207","11.8179115603808","13.2369824716086","10.4784513760129","13.9358679184252","12.9396187810738","12.3407823741894","12.2876336242856","10.9863655196008","9.01620146958525","8.22597369849761","8.16114500390644","7.30939513945661","7.53974504234898","7.28531185070936","6.77283454333487","4.50761660374127","4.39930075144365","3.956823875948","4.15971405221421","4.50888198348133","4.41670579594432","4.8979906533049","4.5126778832824","4.74625702323689","6.10947913877305","5.84049758043086","6.18348471191079","7.16059184539562","6.83280213348876","6.70565659423889","6.78302453606556","7.02011717387095","7.23434362961724","8.95532122329807","10.1019252982","12.3801324562702","15.1190572951661","14.2136225289099","12.5392328381328","12.7892710658974","",
"Canada","CAN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","18.2601845733053","18.3677341834293","18.9187220489344","19.3280687896822","20.2217026055813","22.4577373541635","28.8087511347003","31.5672740768024","32.8667937922736","34.2600668417302","33.5040492998775","35.8073340856003","39.0331720724827","40.9860307799129","47.5784929487722","48.7354726367081","50.1385712347799","63.4864692667215","68.2304509043208","70.4087095150118","70.8101674631931","83.5476586738432","81.0785654634631","75.8767760090162","75.1750705605517","76.3144104803494","77.2310039088569","78.3036616625228","80.4713637550228","85.2694813056593","89.1588275273919","91.9615646983281","93.7524004251284","92.4126520263011","91.0022330390991","90.1013663894964","94.9799480293994","98.9088418877268","97.6904105253237","97.038596016152","93.4353852573523","173.2319133191","167.856144846534","162.069569828403","164.874046896809","172.745863102211","188.753646645539","123.857725931217","124.406866865547","","","","","","","","","",
"Central Europe and the Baltics","CEB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.880372812384","31.1032318047699","29.1846120596963","28.526516244683","27.983491964926","27.9285813354372","28.5127974157419","28.5457637600364","26.6157647761788","20.9270111441233","22.9672765951397","28.946069673583","32.5217994962197","36.9612364589236","43.22282535443","49.4346388611674","51.119625041172","52.8588442513118","53.1235863763886","51.2647112242342","50.1617130094211","48.9083955292896","48.2458070195589","48.6550077180607","",
"Switzerland","CHE","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","95.9884825344643","96.9471203233261","97.5330944727786","97.4203601454338","95.2074871519713","96.4125823732844","95.8143172306866","95.7316904650334","97.9518330169281","99.5818534675963","","","","","","","","","","","98.1735909597373","99.8014918567897","115.540980401822","120.52260215978","122.166978987935","126.608377722832","127.812566048771","134.571404535993","140.998677715745","148.228018052452","148.611157880041","147.427403742609","147.536782008406","147.028732883766","148.497636982501","150.982632754551","149.06371257835","150.45864662681","148.606522019447","155.334060122256","145.597538345725","140.560933909504","141.105277440657","144.543614699181","146.233581369231","149.812064896539","153.916663919686","157.069770396281","149.261576101303","158.831567281739","157.910822590878","159.964921228736","166.692877882671","168.286035412673","169.164973384447","170.417740867025","175.264708847049","",
"Channel Islands","CHI","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","22.11900022119","13.0948389768671","14.3506940364894","11.8975422037468","11.0833321220402","10.3603299956962","9.73052535410919","9.73794499445024","9.60105474097576","8.46716544286051","7.94261073449998","8.95424373918374","9.24726455369376","6.36263027319575","6.06169235624028","8.21053531172534","15.3509735244276","19.1514367888494","27.8791950924292","34.4651852795753","44.4903658802164","50.2791009239148","80.815301747254","73.1333294657509","80.7607945240262","64.558308281805","58.8206267107452","53.9182303540891","49.8006721288215","46.4116142994418","43.1787415934763","41.0530601952805","43.7341061703789","47.6374553559815","46.5107245385404","48.2894425659789","52.5276791267937","55.6797092435688","57.9584363745627","60.7202584435285","63.6983342641878","73.6347576612733","74.9410658638809","76.698334042158","76.6485172349533","77.2242779867974","77.6349315754388","83.5715312082621","100.220498418121","102.228533766999","98.9814532466229","101.293628821876","104.28485532475","105.712859307404","108.390798276293","109.882490042798","112.124651601382","",
"China","CHN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","51.1784615384615","50.2894700004489","49.7408375608811","52.6268628075733","56.0128369645587","56.8044129374708","56.9862689284041","60.7212832215627","66.1922673045488","75.9741967525257","78.0370949013971","73.9836236530485","77.1332899211029","86.200461355157","88.3623934536212","86.3728816894544","96.9026344208014","85.8825857715072","84.2060507027608","89.4555815793185","96.7258194379249","105.19322328318","110.383524584443","111.122970938856","110.044590705928","117.49869856","125.671432607716","118.636103006947","111.842924826632","109.15838719718","105.732724177518","101.917072077337","124.207139613954","126.300287949002","122.75368778659","128.49617744693","133.804493030052","140.147396621274","152.55156517872","156.706081908601","",
