Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Fragile and conflict affected situations,FCS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40302397285949,1.96824232734897,1.94649493274625,2.03892080235611,2.78247692350088,3.18012846514711,3.37815659983986,3.94669609569759,4.29288192603829,4.60101179806642,,
Finland,FIN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2745961026794,37.7805458262382,37.3826746777503,37.1500342262509,36.8311579628557,36.4641558949165,35.7162654234428,36.3268546495977,35.8429134459574,33.2867311082178,25.9600229504444,
Fiji,FJI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0477207710945,19.4420993263575,21.172799547388,22.6185417209283,25.9941496284018,27.255428234297,33.082918568525,36.3673557522929,36.5480598937369,41.3729427344161,44.5468193412461,45.9331829493508,50.7965396026028,
France,FRA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4928847655556,92.7898253665454,92.1014985337213,99.8647358735107,101.528478666103,104.044529588324,106.00658752598,109.112336605463,109.250557662069,108.810140425895,108.045764389539,106.992747524193,104.380441132115,
Faroe Islands,FRO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08484876528928,3.07734917142374,3.07328241928792,3.07243259850987,3.07144173475029,3.06804933423329,9.17697802113764,9.10166560480568,15.0224585755705,14.8583994532109,14.6905436970222,14.5234844743951,14.3432923593282,
Gabon,GAB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3746542987303,5.74120020353118,6.18109971523564,6.37068399214213,7.33972995826408,8.80596870494199,10.0589660314305,11.6490273510201,12.7717998658961,,,,
United Kingdom,GBR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.650845649658,120.940640267733,125.816614017479,125.593503249422,121.192666906688,121.960716075914,123.456977221244,125.949709186783,128.519408780396,129.498950975324,131.305956851378,129.492222872419,
Georgia,GEO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00422871033416,5.48189623958139,13.0467140479511,25.2007853624072,40.5030872080196,41.9127125427239,46.6039384680717,49.4104440615739,61.7881463185487,66.9682142991181,70.7164326366805,70.0647781616148,74.305727239335,
Ghana,GHA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84406249114148,3.8860941993405,3.92957393290799,4.06329375588783,5.45517234534955,8.08259110907494,8.13101409424392,10.1885274456124,5.27252020858136,
Gibraltar,GIB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075431776201463,0.221436410013871,0.234818106282287,0.30006013558129,0.413468673115284,0.504181852343958,0.688428323055809,0.912165211363082,1.10850361223857,1.3545468561348,1.68971973033852,2.07658203825756,2.24345402181198,
"Gambia, The",GMB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44892161222622,1.41021232373702,2.00415598662489,3.89586156978616,4.18517193583135,4.06847436086205,4.81086689934912,
Equatorial Guinea,GNQ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.791114205246669,2.44671801010306,2.33001634596083,2.90315419164233,5.37814030427236,6.0628578446385,5.19548378860616,5.39485359361136,7.3419242911644,9.14748091443446,
Greece,GRC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.819293144361,71.1874126240208,76.8246814463017,80.4940488833697,80.2089257541047,78.480424781041,74.6997209284917,72.9487785939438,62.1562475211824,59.4274109062801,58.6684284801112,59.4354923490767,
Grenada,GRD,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2574498991637,37.4869836862201,38.3099824868652,41.9355275083533,45.5800734643537,47.8564307078764,51.3976198948326,49.7336631460468,38.9736927573888,47.7062327548415,33.296195269379,42.021086945449,45.5621226886715,
Greenland,GRL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1011573914613,21.8781100664443,23.9882601815397,25.8215637220448,26.356127419031,31.9938703025923,33.8912406511853,34.552626467582,35.8420385871788,
Guam,GUM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2472086812679,11.0617391141008,12.0002565572092,13.1202656853801,13.8032669084945,14.0674958450646,14.7229108388478,15.3078346675354,16.2532095251547,16.0206284663681,16.3565502343499,16.8735374722328,19.0542496473132,
High income,HIC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1994746397135,66.819293144361,69.8902028228809,73.6085018507125,71.7892482428724,72.1208757904884,71.7600239783496,68.302920283768,70.5889485664846,64.1285631520836,63.1780693432451,64.861171877544,62.1717714551942,
"Hong Kong SAR, China",HKG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8811213955723,49.619459752319,,,,49.3141647147608,50.5903064159194,
Honduras,HND,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38423531590164,5.86842406405972,7.58496472007764,10.4767913672932,13.2610146869324,15.6283789915664,16.2688844204542,21.3683195983354,21.8519857107961,22.9551546478022,22.7406683633123,23.3822528700716,23.9726915546104,
Heavily indebted poor countries (HIPC),HPC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949163106388525,1.22831438537439,1.53112995999111,1.87593283691461,2.8002127931565,3.48425926874174,4.36768433990179,4.41942472940591,4.74932412784013,4.8456210878854,
Croatia,HRV,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6311957949811,70.3489086916901,79.8025571992458,89.1621470644583,96.2375088774507,101.564449295443,109.855475511603,113.001462667366,114.118330198112,117.075904955933,123.397651599575,127.928909137839,
Haiti,HTI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07739890047851,1.28223138696715,,
Hungary,HUN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7176397663955,41.4348989048971,44.7491376121775,50.3419733498976,54.2821502947354,55.7251024570011,56.6949396108468,57.7027483339465,56.4884061491756,57.1274853922912,57.8381073128862,57.2457227063877,59.4033208016578,
IBRD only,IBD,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8991320779196,15.6309979992818,18.8911306999971,25.4297353429332,28.6366047759937,30.2307281072688,34.0920410552184,36.9174060432991,38.2009867744078,44.0668486760542,46.8430079255347,49.9002326032049,54.2936203203907,
IDA & IBRD total,IBT,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22508975617477,5.48189623958139,9.16584360400391,12.5162492577716,13.2610146869324,15.3093099670107,14.2944900390988,15.1499029146867,15.5800813375243,21.9656884457198,23.6631730175664,25.2478627119763,31.7646979312396,
IDA total,IDA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679722040192859,1.2316670934124,1.71109070168722,2.38741469904609,3.24368223432653,3.47835900876226,3.74702639068631,4.2879613595256,4.79833172599606,5.60573590289973,6.80483785453507,6.65481103008061,
IDA blend,IDB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878118693018381,1.07308762189822,1.89105540996459,4.02228096891073,4.63963052194161,4.98648615430717,4.85603259466198,4.86313708194306,6.66227787378006,7.37876127626082,7.59073071524734,9.29022305978657,13.2822519034209,
Indonesia,IDN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56333399905042,9.3267686065471,10.5024893098004,11.4708792652289,13.113875099281,14.1068056040122,13.0283433222717,16.4483748090146,35.7816861158179,42.151364077956,49.4491697430522,53.3103575711452,54.745027175833,
IDA only,IDX,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581967739456791,0.744957857501202,1.33618189194976,2.35697429998939,2.78882249114281,2.91754335984293,3.65264506952835,4.1016589157069,4.73221768021969,4.86240636310162,5.33545844838771,5.39084931251588,
Isle of Man,IMN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29413495400361,2.74120434697722,3.38011913352672,4.28959641545841,5.3123404409595,7.26843048829514,8.85184688517937,10.992094878458,12.8664757805683,17.796012760549,19.7013821146006,21.2357749214797,
Not classified,INX,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.288684002276,88.632396675467,89.5083055710182,92.3564484693494,95.2582123503118,94.2733580165123,90.2947417146001,88.2819424762984,84.7397989930468,85.0462234429368,99.4837505457586,97.9150643343425,90.2556630899203,
"Iran, Islamic Rep.",IRN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39548917963638,8.36541027824447,13.7291704924535,17.9085678492829,23.0353085116434,30.0184841536289,35.6531452909842,45.4501065250741,50.8928710882715,56.3276406385589,66.608990245229,71.779096838751,
Iraq,IRQ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678818982470415,1.16593286604505,2.14626093749904,2.11267226093658,2.1312990413209,1.0669876379213,1.60867785568942,1.87581988377476,,
Iceland,ISL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.904333842593,111.294560424658,106.253327194865,106.484992423918,99.7143820814531,81.9241708541788,81.382587004781,75.9336385466943,73.8540124860015,72.2635047581859,70.9810939728931,66.7635724516228,63.3332573126779,
Israel,ISR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7725073887271,58.1458448155269,76.8983150394961,81.5326304500216,87.4709677757369,101.247464338715,120.932968235521,122.499967965975,122.837362646753,123.096969591198,123.116257542574,133.223710094499,132.976733548548,
Italy,ITA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2193500958391,75.378118733756,79.9391772021982,87.3292050014608,99.1641407321517,106.891904333563,99.9348503460287,101.528124558577,99.2460197652553,92.3788702428278,92.4076122797068,96.264342052814,94.1380708485236,
Jamaica,JAM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5641156151317,19.2276027087472,21.3690470381011,21.4378133633091,22.7037574718616,24.2128243150014,24.9278525748334,26.1854930450179,26.7139858827223,27.309225718207,29.8032571096636,30.4318594730421,31.7646979312396,
Jordan,JOR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7283701777535,22.7090162405064,23.4776044170536,24.7312056098066,25.0424644462906,25.0050049574796,25.1103685021534,25.392500474772,24.4221124052043,27.1225003289447,
Japan,JPN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.368289782111,123.899754165215,124.11517598862,125.132403127181,125.449618812602,132.811569790642,130.927588361099,128.575691556251,127.895951722721,128.296341685946,127.494084799556,127.651516888282,127.7969276653,
Kazakhstan,KAZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97279277339819,14.7955569602941,19.5542550056687,37.1201872242062,52.2916693788643,56.848587579163,61.3397649312638,64.796572426333,68.6043544857251,70.6393041794541,72.1055294702058,71.1943644398749,74.0005856954933,
Kenya,KEN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63015376934852,1.59538277455834,2.95609999858663,4.71023074685037,5.99471777140191,7.27207472335798,8.90922382893131,9.10425975307761,9.510273251999,9.60032870413744,9.74987594374266,9.80997699203078,9.27118049354794,
Kyrgyz Republic,KGZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602689414796235,0.953865778749183,1.18601932163968,2.36523681948027,4.67135076598123,8.34450646146063,7.33155052263644,11.9134759978798,15.5800813375243,20.5627669881072,24.7027387148763,30.1144465972371,31.2070419857198,
Cambodia,KHM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011973941350917,0.744957857501202,1.33618189194976,3.72522559657614,4.36026624687828,5.25150406850058,6.02957568399281,7.17782613119683,8.4811787446169,10.9189008959453,13.3412136943036,,
Kiribati,KIR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4762189829088,10.2354145342886,14.2521200028504,,,,
St. Kitts and Nevis,KNA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4861737500543,82.6163678391334,81.610734749606,57.982568040073,62.3370857665742,69.0574268934402,68.3070507318417,74.8098728799751,76.3640976027859,96.7778654726865,91.080561849923,92.4712702859774,89.282908251455,
"Korea, Rep.",KOR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.164434984403,212.142390440958,218.244522839843,234.237560508248,241.828123509989,247.122091770429,265.375420845451,281.267724767341,288.475845155833,288.631912949162,280.966366474328,276.274585350146,,
Kuwait,KWT,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1712139581499,35.0696883960276,40.1846131711111,46.7889495510325,50.9513399805134,51.8640863509154,50.038962629756,50.263293585543,54.130071377398,52.3915964589674,54.8083035923283,54.8531554052839,62.1717714551942,
Latin America & Caribbean (excluding high income),LAC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0578948073689,22.3786174705591,23.9910337038834,25.54949835276,26.7110805572914,27.573443923146,29.3370444575991,30.9104714878829,35.1586979629942,38.5752628928559,37.4366854466933,39.439651518359,41.1194004015319,
Lao PDR,LAO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62971396149674,4.82635821333897,8.69433240091225,10.8551820477883,12.9533491977815,17.985675021923,19.964046252887,23.2715813922427,24.2796429495575,
Lebanon,LBN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8621529701602,32.7389981657811,34.0524170276979,35.5585953192803,37.1180262066289,38.1495056051643,38.8415602881469,37.8388481694815,38.2009867744078,37.7565722212744,37.6655356823971,38.3796373427801,39.0544765295229,
Liberia,LBR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15899924278716,1.53112995999111,1.47538520966565,1.42872852685966,1.34521211682999,1.63478896304927,1.78764096542146,,,
Libya,LBY,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49188339538596,3.4078988180024,3.40699695689931,3.38539743145399,3.4406130428526,3.52706784085962,3.46511097527473,3.49611468880181,3.87826924568565,,,,,
St. Lucia,LCA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2462041013853,29.5765483323052,30.5121925071951,33.0102090109819,32.2481693264852,30.0066938009248,44.4953920873618,45.9678077062805,46.7535503477295,46.1347712003691,44.8452837709901,44.2981901025187,37.597911227154,
Latin America & Caribbean,LCN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5224216457542,22.7943583246563,24.0021206048935,25.8714521125985,27.3293519220587,28.5536924405877,33.9467187599675,33.8344842163761,37.738605264376,40.4648931292054,40.4481355180297,41.022176105789,47.3416036617108,
Least developed countries: UN classification,LDC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56228799430899,1.78502538117361,2.48509769747415,3.02347452742507,3.62983280674454,4.48818044747159,4.47054070480279,4.74932412784013,4.81086689934912,
Low income,LIC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413468673115284,0.656631001977625,1.40763784293577,1.56282579958176,2.00415598662489,3.89586156978616,3.69680197339894,4.06847436086205,4.52638444409151,
Liechtenstein,LIE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35298673070675,11.2091159634336,12.615712696625,13.4643542916241,15.1499029146867,15.7979835729637,16.4754536211169,16.8683526060547,17.162453698931,,
Lower middle income,LMC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29473965285979,2.96588961218913,3.56875867768347,5.30048784637876,7.08531896391866,8.36184051890773,8.90922382893131,11.3843290228341,11.4981176187747,15.4589879599051,17.796012760549,19.265290197506,24.390800198913,
Low & middle income,LMY,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65677193606037,5.3746542987303,8.36541027824447,11.9193312907015,13.113875099281,14.4523582340244,13.0283433222717,12.3576969690978,14.0988767795067,18.8978347496529,22.7406683633123,24.0127757037743,31.0471982827007,
Lesotho,LSO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83512705235277,3.72506954874169,3.82956121553603,4.8354670856312,5.65016898041086,6.51492712815656,7.187803235449,7.9113802516587,8.97772392819933,10.5915177496802,10.9822175351831,12.7203187797641,,
Late-demographic dividend,LTE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6547611366206,27.4150950247991,31.1794759351474,35.9417040607598,40.872734116394,41.929170352952,45.1654240099391,48.302567808992,50.0294801868078,52.6449867514862,54.7794578454299,55.7882259837824,60.1324683128229,
Lithuania,LTU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2734943075166,38.1884113441977,41.8707776520932,49.0555652208246,54.3796844897521,57.4301810073797,59.5086138076973,50.487109432683,51.8251970412112,49.8782418357248,51.193380112041,49.0144051328265,48.1978705238516,
Luxembourg,LUX,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.640942825041,106.991831116607,105.546554586042,105.951996523334,107.313835559275,107.065060932353,105.627187085826,106.034549459829,100.697149001585,97.8628032324952,105.202908707166,108.331648044743,157.407948178937,
Latvia,LVA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6092854737121,45.9127352563956,50.1705378650411,60.7815192734484,68.0859640515913,71.6736945233961,75.526184595879,68.302920283768,72.9378031008086,68.5284947561679,62.8954975369518,63.0396721092855,62.0472740728337,
"Macao SAR, China",MAC,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4128849711612,54.6378558009685,65.2059883639793,87.0788086501388,113.631999493965,131.036284100711,139.349474825333,153.295754726792,175.558096350176,213.84429128718,219.487977516999,246.805680900584,282.321291746364,
St. Martin (French part),MAF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32592501171511,14.8244114003651,12.8261895175457,14.2421876948866,16.2356160561787,18.1986298768013,19.6124866078433,21.2916622503278,22.8185682140178,24.1656138037201,25.1613368814828,25.9324861683808,26.6964966063434,
Monaco,MCO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
